recording_id,spectrogram_path,spectrogram_path.1,duration_sec,low_freq_hz,peak_freq_hz,high_freq_hz,peak_amplitude_db,snr_db,latitude,longitude,ibra_bioregion,habitat,date,time_local,season,temp_celcius,humidity,sex,age_class,timestamp,hour,month,spec_fullpath,label,file_exists,label_idx,cnn_pred,cnn_conf,crnn_pred,crnn_conf,cluster_km
38-audio-2209763694__chunk014,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk014__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk014__mel.png,5,593.6,940.7,1280.2,74.4,17.4,-20.88845,123.52675,Great Victoria Desert,Acacia shrubland,7/05/2024,12:46,Autumn,22.2,79.5,Male,Adult,2024-05-07 12:46:00,12,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk014__mel.png,Great Victoria Desert,True,5,Simpson Strzelecki Dunefields,0.54905295,Murray-Darling Depression,0.26440814,0
38-audio-2209763694__chunk015,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk015__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk015__mel.png,5,2549.5,3091.1,3684.4,90.9,13.9,-23.14916,128.014,Great Victoria Desert,Acacia shrubland,7/05/2024,8:25,Autumn,22.8,79.4,Male,Adult,2024-05-07 08:25:00,8,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk015__mel.png,Great Victoria Desert,True,5,Great Victoria Desert,0.40350056,Channel Country,0.19856784,0
38-audio-2209763694__chunk016,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk016__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk016__mel.png,5,614.6,921.5,1320.2,79.2,10.6,-22.11884,127.43177,Great Victoria Desert,Acacia shrubland,7/05/2024,17:38,Autumn,24.5,80.3,Male,Adult,2024-05-07 17:38:00,17,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk016__mel.png,Great Victoria Desert,True,5,Great Victoria Desert,0.3012982,Channel Country,0.17514312,0
38-audio-2209763694__chunk017,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk017__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk017__mel.png,5,2212.5,2770.4,3333.9,82.2,19.5,-29.83808,125.55801,Great Victoria Desert,Acacia shrubland,7/05/2024,9:04,Autumn,29.4,76.4,Male,Adult,2024-05-07 09:04:00,9,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk017__mel.png,Great Victoria Desert,True,5,Simpson Strzelecki Dunefields,0.2477899,Channel Country,0.27723578,0
38-audio-2209763694__chunk018,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk018__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk018__mel.png,5,769.1,992.2,1196.4,61.1,12.6,-31.25265,132.64059,Great Victoria Desert,Acacia shrubland,7/05/2024,14:31,Autumn,26.9,35.2,Male,Adult,2024-05-07 14:31:00,14,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk018__mel.png,Great Victoria Desert,True,5,Murray-Darling Depression,0.30412117,Channel Country,0.22373648,0
38-audio-2209763694__chunk019,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk019__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk019__mel.png,5,2395.2,2960.3,3487.6,89.4,16.8,-19.70288,128.82295,Great Victoria Desert,Acacia shrubland,7/05/2024,12:14,Autumn,33.3,65.4,Male,Adult,2024-05-07 12:14:00,12,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk019__mel.png,Great Victoria Desert,True,5,Murray-Darling Depression,0.7468658,Channel Country,0.15143584,0
38-audio-2209763694__chunk020,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk020__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk020__mel.png,5,1376.1,1602.5,2006.1,62.1,20.2,-30.81709,138.84692,Great Victoria Desert,Acacia shrubland,7/05/2024,6:55,Autumn,19.0,70.5,Male,Adult,2024-05-07 06:55:00,6,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk020__mel.png,Great Victoria Desert,True,5,Murray-Darling Depression,0.5196159,Channel Country,0.14319898,0
38-audio-2209763694__chunk021,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk021__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk021__mel.png,5,1007.5,1211.7,1677.1,66.6,13.5,-20.34459,125.17441,Great Victoria Desert,Acacia shrubland,7/05/2024,10:55,Autumn,22.4,48.6,Male,Adult,2024-05-07 10:55:00,10,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk021__mel.png,Great Victoria Desert,True,5,Great Victoria Desert,0.3260138,Channel Country,0.22941808,0
38-audio-2209763694__chunk022,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk022__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk022__mel.png,5,1255.4,1514.6,1857.4,68.9,20.6,-21.18706,125.72264,Great Victoria Desert,Acacia shrubland,7/05/2024,18:10,Autumn,38.4,77.4,Male,Adult,2024-05-07 18:10:00,18,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk022__mel.png,Great Victoria Desert,True,5,Murray-Darling Depression,0.45099896,Channel Country,0.19659646,0
38-audio-2209763694__chunk023,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk023__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk023__mel.png,5,456.5,738.3,2134.2,65.5,15.0,-27.97003,124.12119,Great Victoria Desert,Acacia shrubland,7/05/2024,8:20,Autumn,26.3,48.9,Male,Adult,2024-05-07 08:20:00,8,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk023__mel.png,Great Victoria Desert,True,5,Great Victoria Desert,0.6129359,Channel Country,0.1626036,0
38-audio-2209763694__chunk024,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk024__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk024__mel.png,5,621.5,955.0,1286.1,73.3,10.3,-27.42834,125.56058,Great Victoria Desert,Acacia shrubland,7/05/2024,15:53,Autumn,16.1,30.0,Male,Adult,2024-05-07 15:53:00,15,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk024__mel.png,Great Victoria Desert,True,5,Great Victoria Desert,0.8322648,Channel Country,0.15654837,0
38-audio-2209763694__chunk025,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk025__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk025__mel.png,5,819.1,1099.1,1326.2,72.4,12.4,-28.62841,124.57439,Great Victoria Desert,Acacia shrubland,7/05/2024,15:52,Autumn,30.9,78.5,Male,Adult,2024-05-07 15:52:00,15,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk025__mel.png,Great Victoria Desert,True,5,Murray-Darling Depression,0.29306006,Channel Country,0.19876379,0
38-audio-2209763694__chunk026,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk026__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk026__mel.png,5,2395.2,2960.3,3487.6,89.4,16.8,-19.70288,128.82295,Great Victoria Desert,Acacia shrubland,7/05/2024,12:14,Autumn,33.3,65.4,Male,Adult,2024-05-07 12:14:00,12,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk026__mel.png,Great Victoria Desert,True,5,Great Victoria Desert,0.6558949,Murray-Darling Depression,0.16710432,0
38-audio-2209763694__chunk027,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk027__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk027__mel.png,5,2369.1,2745.1,3477.0,93.1,19.6,-18.21591,127.18811,Great Victoria Desert,Acacia shrubland,7/05/2024,15:16,Autumn,16.1,15.0,Male,Adult,2024-05-07 15:16:00,15,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk027__mel.png,Great Victoria Desert,True,5,Murray-Darling Depression,0.71602577,Murray-Darling Depression,0.15739296,0
38-audio-2209763694__chunk028,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk028__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk028__mel.png,5,739.0,1087.4,1587.2,62.9,13.2,-21.81019,139.57995,Great Victoria Desert,Acacia shrubland,7/05/2024,9:27,Autumn,32.8,43.0,Male,Adult,2024-05-07 09:27:00,9,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk028__mel.png,Great Victoria Desert,True,5,Murray-Darling Depression,0.38700444,Channel Country,0.20053436,0
38-audio-2209763694__chunk029,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk029__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk029__mel.png,5,456.5,738.3,2134.2,65.5,15.0,-27.97003,124.12119,Great Victoria Desert,Acacia shrubland,7/05/2024,8:20,Autumn,26.3,48.9,Male,Adult,2024-05-07 08:20:00,8,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk029__mel.png,Great Victoria Desert,True,5,Great Victoria Desert,0.474832,Channel Country,0.19825256,0
38-audio-2209763694__chunk030,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk030__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk030__mel.png,5,1760.6,2185.3,3017.2,90.2,18.9,-26.12979,133.64729,Great Victoria Desert,Acacia shrubland,7/05/2024,9:47,Autumn,23.5,44.1,Male,Adult,2024-05-07 09:47:00,9,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk030__mel.png,Great Victoria Desert,True,5,Murray-Darling Depression,0.35469484,Channel Country,0.20522353,0
38-audio-2209763694__chunk031,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk031__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk031__mel.png,5,1325.1,1599.6,1888.0,73.2,11.7,-26.89113,139.25173,Great Victoria Desert,Acacia shrubland,7/05/2024,18:56,Autumn,28.6,34.7,Male,Adult,2024-05-07 18:56:00,18,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk031__mel.png,Great Victoria Desert,True,5,Great Victoria Desert,0.4552362,Channel Country,0.16719055,0
38-audio-2209763694__chunk032,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk032__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk032__mel.png,5,1185.3,1423.7,1667.9,73.1,14.3,-21.71385,132.19557,Great Victoria Desert,Acacia shrubland,7/05/2024,12:42,Autumn,40.7,63.9,Male,Adult,2024-05-07 12:42:00,12,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk032__mel.png,Great Victoria Desert,True,5,Great Victoria Desert,0.58232147,Channel Country,0.1532365,0
38-audio-2209763694__chunk033,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk033__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk033__mel.png,5,150.0,345.9,1929.9,56.5,15.4,-23.09028,132.30344,Great Victoria Desert,Acacia shrubland,7/05/2024,7:01,Autumn,33.9,34.0,Male,Adult,2024-05-07 07:01:00,7,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk033__mel.png,Great Victoria Desert,True,5,Murray-Darling Depression,0.3491004,Channel Country,0.2914001,0
38-audio-2209763694__chunk034,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk034__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk034__mel.png,5,714.3,1034.6,1406.2,65.7,15.9,-21.38926,136.87901,Great Victoria Desert,Acacia shrubland,7/05/2024,12:51,Autumn,26.9,31.8,Male,Adult,2024-05-07 12:51:00,12,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk034__mel.png,Great Victoria Desert,True,5,Great Victoria Desert,0.38011235,Channel Country,0.16215739,0
38-audio-2209763694__chunk035,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk035__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk035__mel.png,5,1188.8,1547.8,2034.3,65.6,18.3,-30.66931,133.09098,Great Victoria Desert,Acacia shrubland,7/05/2024,7:23,Autumn,32.9,53.8,Male,Adult,2024-05-07 07:23:00,7,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk035__mel.png,Great Victoria Desert,True,5,Great Victoria Desert,0.44671398,Channel Country,0.24411695,0
38-audio-2209763694__chunk036,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk036__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk036__mel.png,5,2751.8,3152.1,3638.4,80.3,10.8,-30.15449,134.19786,Great Victoria Desert,Acacia shrubland,7/05/2024,6:42,Autumn,25.7,62.7,Male,Adult,2024-05-07 06:42:00,6,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk036__mel.png,Great Victoria Desert,True,5,Murray-Darling Depression,0.4585367,Channel Country,0.27555695,0
38-audio-2209763694__chunk037,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk037__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk037__mel.png,5,2395.2,2960.3,3487.6,89.4,16.8,-19.70288,128.82295,Great Victoria Desert,Acacia shrubland,7/05/2024,12:14,Autumn,33.3,65.4,Male,Adult,2024-05-07 12:14:00,12,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk037__mel.png,Great Victoria Desert,True,5,Burt Plain,0.2085024,Murray-Darling Depression,0.37035984,0
38-audio-2209763694__chunk038,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk038__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk038__mel.png,5,1185.3,1423.7,1667.9,73.1,14.3,-21.71385,132.19557,Great Victoria Desert,Acacia shrubland,7/05/2024,12:42,Autumn,40.7,63.9,Male,Adult,2024-05-07 12:42:00,12,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk038__mel.png,Great Victoria Desert,True,5,Murray-Darling Depression,0.50806063,Channel Country,0.24582365,0
38-audio-2209763694__chunk039,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk039__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk039__mel.png,5,337.6,649.9,2202.4,48.7,12.1,-26.34352,130.53504,Great Victoria Desert,Acacia shrubland,7/05/2024,6:40,Autumn,26.4,32.3,Male,Adult,2024-05-07 06:40:00,6,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk039__mel.png,Great Victoria Desert,True,5,Great Victoria Desert,0.6544168,Murray-Darling Depression,0.2325111,0
38-audio-2209763694__chunk040,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk040__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk040__mel.png,5,2460.8,2812.1,3713.2,84.3,8.1,-24.00366,139.8934,Great Victoria Desert,Acacia shrubland,7/05/2024,5:32,Autumn,33.1,49.9,Male,Adult,2024-05-07 05:32:00,5,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk040__mel.png,Great Victoria Desert,True,5,Great Victoria Desert,0.47666723,Great Victoria Desert,0.19951154,0
38-audio-2209763694__chunk041,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk041__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk041__mel.png,5,872.0,1267.9,1738.8,66.6,20.8,-27.28401,132.91453,Great Victoria Desert,Acacia shrubland,7/05/2024,14:13,Autumn,21.6,13.8,Male,Adult,2024-05-07 14:13:00,14,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk041__mel.png,Great Victoria Desert,True,5,Central Ranges,0.4882163,Channel Country,0.2168183,0
38-audio-2209763694__chunk042,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk042__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk042__mel.png,5,610.5,986.3,1205.6,63.1,18.0,-31.05474,122.95053,Great Victoria Desert,Acacia shrubland,7/05/2024,5:00,Autumn,21.5,68.5,Male,Adult,2024-05-07 05:00:00,5,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk042__mel.png,Great Victoria Desert,True,5,Central Ranges,0.49960762,Channel Country,0.18762946,0
38-audio-2209763694__chunk043,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk043__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk043__mel.png,5,395.4,739.3,1172.9,67.9,17.8,-28.18862,123.73504,Great Victoria Desert,Acacia shrubland,7/05/2024,17:38,Autumn,31.0,26.8,Male,Adult,2024-05-07 17:38:00,17,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk043__mel.png,Great Victoria Desert,True,5,Central Ranges,0.5130796,Channel Country,0.18966341,0
38-audio-2209763694__chunk044,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk044__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk044__mel.png,5,2395.2,2960.3,3487.6,89.4,16.8,-19.70288,128.82295,Great Victoria Desert,Acacia shrubland,7/05/2024,12:14,Autumn,33.3,65.4,Male,Adult,2024-05-07 12:14:00,12,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk044__mel.png,Great Victoria Desert,True,5,Great Victoria Desert,0.48211277,Great Victoria Desert,0.1729198,0
38-audio-2209763694__chunk045,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk045__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk045__mel.png,5,522.0,913.7,1210.1,75.7,11.2,-25.18678,130.83273,Great Victoria Desert,Acacia shrubland,7/05/2024,18:07,Autumn,20.1,46.6,Male,Adult,2024-05-07 18:07:00,18,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk045__mel.png,Great Victoria Desert,True,5,Central Ranges,0.47339144,Great Victoria Desert,0.1951609,0
38-audio-2209763694__chunk046,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk046__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk046__mel.png,5,769.1,992.2,1196.4,61.1,12.6,-31.25265,132.64059,Great Victoria Desert,Acacia shrubland,7/05/2024,14:31,Autumn,26.9,35.2,Male,Adult,2024-05-07 14:31:00,14,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk046__mel.png,Great Victoria Desert,True,5,Central Ranges,0.50456154,Channel Country,0.19361384,0
38-audio-2209763694__chunk047,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk047__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk047__mel.png,5,220.3,561.3,2000.7,57.3,13.2,-18.96269,124.1552,Great Victoria Desert,Acacia shrubland,7/05/2024,6:38,Autumn,34.9,60.0,Male,Adult,2024-05-07 06:38:00,6,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk047__mel.png,Great Victoria Desert,True,5,Central Ranges,0.52980256,Channel Country,0.22297724,0
38-audio-2209763694__chunk048,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk048__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk048__mel.png,5,517.8,789.4,1128.9,60.0,18.9,-29.37865,139.79487,Great Victoria Desert,Acacia shrubland,7/05/2024,16:27,Autumn,6.0,46.2,Male,Adult,2024-05-07 16:27:00,16,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk048__mel.png,Great Victoria Desert,True,5,Central Ranges,0.47005498,Channel Country,0.22193456,0
38-audio-2209763694__chunk049,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk049__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk049__mel.png,5,835.9,1021.3,1478.3,69.0,21.4,-25.9507,133.29156,Great Victoria Desert,Acacia shrubland,7/05/2024,13:10,Autumn,24.6,18.2,Male,Adult,2024-05-07 13:10:00,13,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk049__mel.png,Great Victoria Desert,True,5,Great Victoria Desert,0.44847608,Channel Country,0.20439939,0
38-audio-2209763694__chunk050,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk050__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk050__mel.png,5,598.8,833.8,1277.5,62.6,21.6,-25.56407,125.87891,Great Victoria Desert,Acacia shrubland,7/05/2024,15:25,Autumn,26.7,26.5,Male,Adult,2024-05-07 15:25:00,15,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk050__mel.png,Great Victoria Desert,True,5,Central Ranges,0.5116595,Channel Country,0.20665088,0
38-audio-2209763694__chunk051,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk051__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk051__mel.png,5,80.0,320.1,1834.1,63.7,17.9,-24.56021,133.87992,Great Victoria Desert,Acacia shrubland,7/05/2024,9:14,Autumn,34.9,38.7,Male,Adult,2024-05-07 09:14:00,9,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk051__mel.png,Great Victoria Desert,True,5,Great Victoria Desert,0.89495885,Channel Country,0.21149084,0
