recording_id,spectrogram_path,spectrogram_path.1,duration_sec,low_freq_hz,peak_freq_hz,high_freq_hz,peak_amplitude_db,snr_db,latitude,longitude,ibra_bioregion,habitat,date,time_local,season,temp_celcius,humidity,sex,age_class,timestamp,hour,month,spec_fullpath,label,label_idx,cnn_pred,cnn_conf,crnn_pred,crnn_conf,dummy,PC1,PC2
38-audio-2209763694__chunk067,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk067__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk067__mel.png,5,2433.8,2703.9,3318.5,89.6,9.8,-28.17198,127.55,Great Victoria Desert,Acacia shrubland,7/05/2024,6:46,Autumn,22.3,63.5,Male,Adult,2024-05-07 06:46:00,6,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk067__mel.png,Great Victoria Desert,5,Central Ranges,0.5275896,Channel Country,0.2824775,0,-9.952332,5.9160447
38-audio-2209763694__chunk068,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk068__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk068__mel.png,5,1783.0,2227.4,3008.2,88.2,12.9,-28.9532,132.58951,Great Victoria Desert,Acacia shrubland,7/05/2024,9:26,Autumn,23.2,42.5,Male,Adult,2024-05-07 09:26:00,9,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk068__mel.png,Great Victoria Desert,5,Great Victoria Desert,0.48728606,Channel Country,0.2970644,0,-8.547997,3.9982984
38-audio-2209763694__chunk069,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk069__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk069__mel.png,5,1184.1,1452.4,1662.4,66.8,21.9,-23.28208,135.51509,Great Victoria Desert,Acacia shrubland,7/05/2024,16:06,Autumn,35.7,79.4,Male,Adult,2024-05-07 16:06:00,16,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk069__mel.png,Great Victoria Desert,5,Central Ranges,0.60662913,Channel Country,0.30459034,0,-8.957884,5.9436064
38-audio-2209763694__chunk070,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk070__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk070__mel.png,5,1081.4,1380.4,1809.8,69.1,18.2,-25.60967,126.32407,Great Victoria Desert,Acacia shrubland,7/05/2024,14:01,Autumn,28.5,30.8,Male,Adult,2024-05-07 14:01:00,14,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk070__mel.png,Great Victoria Desert,5,Central Ranges,0.5598008,Channel Country,0.2449493,0,-9.788998,8.156328
38-audio-2209763694__chunk071,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk071__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk071__mel.png,5,301.6,674.3,2189.1,58.0,9.8,-21.19183,133.9099,Great Victoria Desert,Acacia shrubland,7/05/2024,10:13,Autumn,28.6,66.5,Male,Adult,2024-05-07 10:13:00,10,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk071__mel.png,Great Victoria Desert,5,Central Ranges,0.6164152,Channel Country,0.2974782,0,-10.077918,8.781432
38-audio-2209763694__chunk072,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk072__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk072__mel.png,5,1007.5,1211.7,1677.1,66.6,13.5,-20.34459,125.17441,Great Victoria Desert,Acacia shrubland,7/05/2024,10:55,Autumn,22.4,48.6,Male,Adult,2024-05-07 10:55:00,10,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk072__mel.png,Great Victoria Desert,5,Central Ranges,0.6132021,Central Ranges,0.2217073,0,-9.782697,9.648973
38-audio-2209763694__chunk073,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk073__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk073__mel.png,5,1081.4,1380.4,1809.8,69.1,18.2,-25.60967,126.32407,Great Victoria Desert,Acacia shrubland,7/05/2024,14:01,Autumn,28.5,30.8,Male,Adult,2024-05-07 14:01:00,14,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk073__mel.png,Great Victoria Desert,5,Central Ranges,0.46115455,Great Victoria Desert,0.23628838,0,-8.462168,6.1297355
38-audio-2209763694__chunk074,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk074__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk074__mel.png,5,363.4,647.1,960.1,65.5,12.5,-25.53582,131.40052,Great Victoria Desert,Acacia shrubland,7/05/2024,8:00,Autumn,25.3,25.8,Male,Adult,2024-05-07 08:00:00,8,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk074__mel.png,Great Victoria Desert,5,Central Ranges,0.54290223,Channel Country,0.2487954,0,-9.515939,7.52118
38-audio-2209763694__chunk075,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk075__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk075__mel.png,5,1430.8,1650.8,1927.6,62.5,18.7,-30.29243,137.34288,Great Victoria Desert,Acacia shrubland,7/05/2024,15:33,Autumn,33.7,50.4,Male,Adult,2024-05-07 15:33:00,15,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk075__mel.png,Great Victoria Desert,5,Central Ranges,0.48430985,Central Ranges,0.26607838,0,-7.7579837,5.573706
38-audio-2209763694__chunk076,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk076__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk076__mel.png,5,1045.8,1423.7,1686.6,68.0,14.0,-23.51181,138.8985,Great Victoria Desert,Acacia shrubland,7/05/2024,9:49,Autumn,21.2,33.6,Male,Adult,2024-05-07 09:49:00,9,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk076__mel.png,Great Victoria Desert,5,Central Ranges,0.6064592,Central Ranges,0.22388469,0,-8.453004,6.715305
38-audio-2209763694__chunk077,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk077__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk077__mel.png,5,708.3,930.6,1207.5,61.2,20.5,-29.10171,127.43729,Great Victoria Desert,Acacia shrubland,7/05/2024,10:31,Autumn,29.9,12.1,Male,Adult,2024-05-07 10:31:00,10,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk077__mel.png,Great Victoria Desert,5,Central Ranges,0.61065966,Central Ranges,0.24133795,0,-11.039302,10.084133
38-audio-2209763694__chunk078,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk078__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk078__mel.png,5,1962.6,2210.0,3086.8,96.8,11.4,-27.74685,137.73802,Great Victoria Desert,Acacia shrubland,7/05/2024,5:20,Autumn,28.3,45.8,Male,Adult,2024-05-07 05:20:00,5,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk078__mel.png,Great Victoria Desert,5,Central Ranges,0.55492204,Channel Country,0.24990104,0,-9.350524,7.2082934
38-audio-2209763694__chunk079,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk079__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk079__mel.png,5,513.4,774.0,1003.1,71.1,20.0,-24.4069,124.9756,Great Victoria Desert,Acacia shrubland,7/05/2024,8:32,Autumn,24.1,74.2,Male,Adult,2024-05-07 08:32:00,8,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk079__mel.png,Great Victoria Desert,5,Central Ranges,0.57401067,Channel Country,0.26423192,0,-7.8896623,5.418082
38-audio-2209763694__chunk080,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk080__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk080__mel.png,5,729.7,1088.9,1475.3,72.0,22.6,-18.39475,134.68709,Great Victoria Desert,Acacia shrubland,7/05/2024,11:45,Autumn,24.1,40.2,Male,Adult,2024-05-07 11:45:00,11,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk080__mel.png,Great Victoria Desert,5,Central Ranges,0.57075465,Central Ranges,0.2586855,0,-9.198837,6.7382736
38-audio-2209763694__chunk081,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk081__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk081__mel.png,5,1644.0,2058.2,2967.4,93.1,17.7,-24.54189,133.39252,Great Victoria Desert,Acacia shrubland,7/05/2024,9:02,Autumn,31.9,26.8,Male,Adult,2024-05-07 09:02:00,9,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk081__mel.png,Great Victoria Desert,5,Great Victoria Desert,0.44768003,Channel Country,0.28255495,0,-6.313975,0.098006286
38-audio-2209763694__chunk082,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk082__mel.png,spectrograms/Lophochroa_leadbeateri/38-audio-2209763694__chunk082__mel.png,5,2460.8,2812.1,3713.2,84.3,8.1,-24.00366,139.8934,Great Victoria Desert,Acacia shrubland,7/05/2024,5:32,Autumn,33.1,49.9,Male,Adult,2024-05-07 05:32:00,5,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk082__mel.png,Great Victoria Desert,5,Finke,0.32167056,Channel Country,0.21396357,0,-2.7106721,-1.5279844
39-audio-8349283313__chunk000,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk000__mel.png,5,714.3,1034.6,1406.2,65.7,15.9,-21.38926,136.87901,Simpson Strzelecki Dunefields,Chenopod shrubland,25/11/2023,12:51,Spring,26.9,31.8,Female,Adult,2023-11-25 12:51:00,12,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk000__mel.png,Simpson Strzelecki Dunefields,9,Simpson Strzelecki Dunefields,0.8988107,Channel Country,0.17281136,0,-4.472018,-3.3636107
39-audio-8349283313__chunk001,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk001__mel.png,5,194.3,388.1,1846.6,55.0,17.9,-30.07904,133.76372,Simpson Strzelecki Dunefields,Eucalypt open woodland,25/11/2023,11:16,Spring,26.7,75.9,Female,Adult,2023-11-25 11:16:00,11,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk001__mel.png,Simpson Strzelecki Dunefields,9,Simpson Strzelecki Dunefields,0.8111142,Channel Country,0.19102177,0,-4.6470666,-3.8144674
39-audio-8349283313__chunk002,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk002__mel.png,5,720.9,1035.4,1348.5,74.0,19.7,-22.86594,127.69185,Simpson Strzelecki Dunefields,Eucalypt open woodland,25/11/2023,16:01,Spring,32.4,43.5,Male,Adult,2023-11-25 16:01:00,16,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk002__mel.png,Simpson Strzelecki Dunefields,9,Simpson Strzelecki Dunefields,0.8274012,Channel Country,0.17527986,0,-5.5826836,-2.7041652
39-audio-8349283313__chunk003,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk003__mel.png,5,610.5,986.3,1205.6,63.1,18.0,-31.05474,122.95053,Simpson Strzelecki Dunefields,Eucalypt open woodland,25/11/2023,5:00,Spring,21.5,68.5,Male,Adult,2023-11-25 05:00:00,5,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk003__mel.png,Simpson Strzelecki Dunefields,9,Simpson Strzelecki Dunefields,0.85850924,Channel Country,0.19773786,0,-6.0856876,-2.2449303
39-audio-8349283313__chunk004,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk004__mel.png,5,202.1,480.3,1869.7,67.2,17.1,-24.94914,131.36495,Simpson Strzelecki Dunefields,Eucalypt open woodland,25/11/2023,16:11,Spring,28.6,73.1,Male,Adult,2023-11-25 16:11:00,16,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk004__mel.png,Simpson Strzelecki Dunefields,9,Simpson Strzelecki Dunefields,0.4026668,Channel Country,0.20503661,0,-7.8857965,1.6039591
39-audio-8349283313__chunk005,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk005__mel.png,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk005__mel.png,5,1216.1,1473.4,1858.3,60.5,18.3,-23.12435,123.90615,Simpson Strzelecki Dunefields,Eucalypt open woodland,25/11/2023,6:57,Spring,27.4,82.5,Male,Adult,2023-11-25 06:57:00,6,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk005__mel.png,Simpson Strzelecki Dunefields,9,Simpson Strzelecki Dunefields,0.6514507,Channel Country,0.19210936,0,-8.735464,0.3786153
39-audio-8349283313__chunk006,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk006__mel.png,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk006__mel.png,5,880.9,1256.6,1531.5,62.0,22.2,-25.25531,132.15907,Simpson Strzelecki Dunefields,Eucalypt open woodland,25/11/2023,18:45,Spring,20.0,43.0,Male,Adult,2023-11-25 18:45:00,18,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk006__mel.png,Simpson Strzelecki Dunefields,9,Simpson Strzelecki Dunefields,0.7352118,Channel Country,0.16811803,0,-7.250533,0.115203656
39-audio-8349283313__chunk007,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk007__mel.png,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk007__mel.png,5,1098.9,1459.8,1753.3,75.7,10.3,-30.47198,136.92972,Simpson Strzelecki Dunefields,Eucalypt open woodland,25/11/2023,16:09,Spring,13.1,50.7,Male,Adult,2023-11-25 16:09:00,16,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk007__mel.png,Simpson Strzelecki Dunefields,9,Simpson Strzelecki Dunefields,0.40555525,Channel Country,0.1874217,0,-9.022273,2.7453945
39-audio-8349283313__chunk008,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk008__mel.png,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk008__mel.png,5,1188.8,1547.8,2034.3,65.6,18.3,-30.66931,133.09098,Simpson Strzelecki Dunefields,Eucalypt open woodland,25/11/2023,7:23,Spring,32.9,53.8,Male,Adult,2023-11-25 07:23:00,7,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk008__mel.png,Simpson Strzelecki Dunefields,9,Simpson Strzelecki Dunefields,0.7391221,Channel Country,0.15044762,0,-6.936933,-0.59679174
39-audio-8349283313__chunk009,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk009__mel.png,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk009__mel.png,5,194.3,388.1,1846.6,55.0,17.9,-30.07904,133.76372,Simpson Strzelecki Dunefields,Eucalypt open woodland,25/11/2023,11:16,Spring,26.7,75.9,Male,Adult,2023-11-25 11:16:00,11,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk009__mel.png,Simpson Strzelecki Dunefields,9,Simpson Strzelecki Dunefields,0.46215475,Channel Country,0.15719467,0,-6.368107,-0.5275951
39-audio-8349283313__chunk010,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk010__mel.png,spectrograms/Lophochroa_leadbeateri/39-audio-8349283313__chunk010__mel.png,5,1430.8,1650.8,1927.6,62.5,18.7,-30.29243,137.34288,Simpson Strzelecki Dunefields,Eucalypt open woodland,25/11/2023,15:33,Spring,33.7,50.4,Male,Adult,2023-11-25 15:33:00,15,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk010__mel.png,Simpson Strzelecki Dunefields,9,Simpson Strzelecki Dunefields,0.96615833,Channel Country,0.18339494,0,-0.8316078,-2.287163
40-audio-244040391__chunk000,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk000__mel.png,5,166.7,318.1,1159.4,60.1,15.6,-28.66026,137.28936,Simpson Strzelecki Dunefields,Eucalypt open woodland,19/08/2023,5:48,Winter,30.5,79.7,Male,Adult,2023-08-19 05:48:00,5,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\40-audio-244040391__chunk000__mel.png,Simpson Strzelecki Dunefields,9,Simpson Strzelecki Dunefields,0.54372424,Channel Country,0.20680548,0,-4.71727,-2.6339993
40-audio-244040391__chunk001,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk001__mel.png,5,1054.8,1425.0,1633.7,63.6,13.6,-28.50857,132.28219,Simpson Strzelecki Dunefields,Eucalypt open woodland,19/08/2023,10:49,Winter,21.4,39.3,Male,Adult,2023-08-19 10:49:00,10,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\40-audio-244040391__chunk001__mel.png,Simpson Strzelecki Dunefields,9,Simpson Strzelecki Dunefields,0.4318443,Channel Country,0.20282038,0,-4.4969153,-3.8865159
40-audio-244040391__chunk002,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk002__mel.png,5,880.9,1256.6,1531.5,62.0,22.2,-25.25531,132.15907,Simpson Strzelecki Dunefields,Eucalypt open woodland,19/08/2023,18:45,Winter,20.0,43.0,Male,Adult,2023-08-19 18:45:00,18,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\40-audio-244040391__chunk002__mel.png,Simpson Strzelecki Dunefields,9,Simpson Strzelecki Dunefields,0.4059507,Channel Country,0.22527683,0,-3.2140985,-3.8418994
40-audio-244040391__chunk003,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk003__mel.png,5,421.9,726.7,1656.9,64.3,16.3,-28.44031,138.53829,Simpson Strzelecki Dunefields,Eucalypt open woodland,19/08/2023,11:21,Winter,38.3,83.9,Male,Adult,2023-08-19 11:21:00,11,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\40-audio-244040391__chunk003__mel.png,Simpson Strzelecki Dunefields,9,Channel Country,0.33292735,Central Ranges,0.18660253,0,-2.145662,-4.5231853
40-audio-244040391__chunk004,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk004__mel.png,5,80.0,320.1,1834.1,63.7,17.9,-24.56021,133.87992,Simpson Strzelecki Dunefields,Eucalypt open woodland,19/08/2023,9:14,Winter,34.9,38.7,Male,Adult,2023-08-19 09:14:00,9,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\40-audio-244040391__chunk004__mel.png,Simpson Strzelecki Dunefields,9,Channel Country,0.3775774,Central Ranges,0.2057648,0,-1.998554,-4.8360295
40-audio-244040391__chunk005,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk005__mel.png,spectrograms/Lophochroa_leadbeateri/40-audio-244040391__chunk005__mel.png,5,948.1,1261.1,1578.7,63.5,20.8,-25.04773,131.65678,Simpson Strzelecki Dunefields,Eucalypt open woodland,19/08/2023,18:30,Winter,16.5,74.5,Male,Adult,2023-08-19 18:30:00,18,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\40-audio-244040391__chunk005__mel.png,Simpson Strzelecki Dunefields,9,Simpson Strzelecki Dunefields,0.6711182,Great Victoria Desert,0.24399935,0,-0.9257182,-3.863502
41-audio-6559994762__chunk000,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk000__mel.png,5,621.5,955.0,1286.1,73.3,10.3,-27.42834,125.56058,Channel Country,Spinifex grassland,3/06/2023,15:53,Autumn,16.1,30.0,Female,Adult,2023-06-03 15:53:00,15,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk000__mel.png,Channel Country,2,Channel Country,0.65040827,Great Victoria Desert,0.41689998,0,2.031507,-1.0502989
41-audio-6559994762__chunk001,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk001__mel.png,5,920.4,1178.3,1537.5,78.2,22.0,-28.27557,126.93442,Channel Country,Spinifex grassland,3/06/2023,8:33,Autumn,26.5,80.9,Female,Adult,2023-06-03 08:33:00,8,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk001__mel.png,Channel Country,2,Channel Country,0.3740363,Great Victoria Desert,0.27091584,0,0.90458864,-4.648534
41-audio-6559994762__chunk002,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/41-audio-6559994762__chunk002__mel.png,5,1318.4,1545.3,1929.3,71.3,22.0,-25.52081,128.93161,Channel Country,Spinifex grassland,3/06/2023,13:57,Autumn,27.8,22.2,Female,Adult,2023-06-03 13:57:00,13,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk002__mel.png,Channel Country,2,Channel Country,0.31414837,Central Ranges,0.23010443,0,1.7038127,-4.4569187
