spec_fullpath,label,ibra_bioregion,recording_id,time_local,longitude,latitude,TSNE1,TSNE2
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Central Ranges,Central Ranges,XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,11:01,126.76276,-18.49674,-4.2049446,4.247146
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Central Ranges,Central Ranges,XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,11:21,122.22145,-22.39465,1.8225902,-6.169913
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,5:53,124.76483,-31.31235,-20.508959,-5.74712
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,12:45,124.52448,-19.45375,-19.351902,-4.1613665
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,15:52,124.57439,-28.62841,-20.241322,-4.849269
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,9:47,139.1011,-25.38102,-20.070602,-4.4551597
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,7:27,125.45458,-22.46139,-19.287231,-4.985221
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,8:00,129.00374,-21.87641,-18.289598,-4.2868075
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006,17:33,124.28438,-23.81506,-29.162617,7.0178833
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007,15:53,125.56058,-27.42834,-21.836927,-4.076396
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008,7:38,131.41563,-22.50839,-21.066906,-4.7359962
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009,13:25,129.36452,-23.86615,-20.800398,-3.7439868
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk010__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk010,13:22,127.53563,-25.7251,-21.857357,-2.3512862
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk011__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk011,10:10,127.45336,-25.8565,-6.984565,-10.620927
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Channel Country,Channel Country,XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,16:01,127.69185,-22.86594,-21.479452,-5.7821274
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Channel Country,Channel Country,XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,15:24,125.67915,-30.60193,-20.135405,-7.360851
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Channel Country,Channel Country,XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,13:57,128.93161,-25.52081,-19.62294,-0.7304131
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Channel Country,Channel Country,XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,12:57,130.11884,-27.39033,-8.8175535,-12.264775
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Channel Country,Channel Country,XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,16:09,128.05034,-31.8949,-10.307687,-12.69942
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Channel Country,Channel Country,XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,14:01,126.32407,-25.60967,-12.415037,-13.991263
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,13:57,128.93161,-25.52081,-26.608538,-5.60174
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,18:56,139.25173,-26.89113,-23.650059,-3.9158733
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,11:33,139.66497,-31.28833,-24.557035,-5.5221095
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,8:33,126.93442,-28.27557,-27.775185,-4.358447
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,11:33,139.66497,-31.28833,-31.519598,0.277366
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,10:31,127.43729,-29.10171,-29.309082,-1.8206306
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006,10:33,122.55607,-19.8886,-25.255983,-2.219248
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007,12:58,126.3495,-23.31791,-29.468002,-0.13812493
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008,9:52,133.35918,-20.01279,-25.154604,-0.98326236
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009,15:33,137.34288,-30.29243,-27.495148,-1.9698045
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk010__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk010,17:38,123.73504,-28.18862,-17.887674,-11.419894
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,10:03,126.33356,-20.5122,-34.747486,4.0793366
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,18:03,133.15403,-26.0808,-28.925133,4.645231
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,18:45,132.15907,-25.25531,-34.25984,4.719374
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,12:52,125.33323,-20.97374,-35.22855,5.014376
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,17:38,127.43177,-22.11884,-29.187492,4.024211
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,8:09,123.95583,-20.28742,-27.877773,5.7462053
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006,10:31,127.43729,-29.10171,-21.911833,16.84255
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007,6:28,131.5654,-25.01656,-17.006071,12.411574
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008,12:58,126.3495,-23.31791,-27.111681,0.57932514
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009,15:16,127.18811,-18.21591,-25.582325,-3.9204736
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk010__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk010,8:26,136.02686,-24.5619,-30.422916,-0.84900117
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk011__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk011,16:27,139.79487,-29.37865,-20.593954,3.5174832
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk012__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk012,10:33,132.21407,-19.17957,-6.392334,-1.0508745
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk013__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk013,14:13,132.91453,-27.28401,-13.144458,0.37343076
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk014__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk014,9:09,134.34338,-26.6875,-23.04838,-6.786316
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk015__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk015,10:46,123.68854,-18.1872,-24.961622,7.986085
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk016__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk016,15:16,127.18811,-18.21591,-24.52702,5.502486
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk017__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk017,17:06,135.92697,-22.01439,-7.8145666,5.312595
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk018__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk018,11:21,137.61483,-22.87297,-19.16089,12.67816
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk019__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk019,15:55,124.30928,-21.36046,-17.643423,19.594715
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk020__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk020,17:38,123.73504,-28.18862,-19.334059,17.346737
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk021__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk021,17:38,127.43177,-22.11884,-15.400704,14.152922
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk022__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk022,17:43,127.85617,-28.70864,-22.845318,16.361206
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk023__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk023,10:33,132.21407,-19.17957,-22.5636,18.791563
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk024__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk024,17:57,125.07067,-23.77298,-26.074364,10.053633
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk025__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk025,8:20,124.12119,-27.97003,-14.956104,15.592427
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk026__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk026,6:57,123.90615,-23.12435,-20.498863,15.030499
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk027__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk027,18:45,139.72223,-19.37701,-15.444131,20.440233
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk028__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk028,14:31,132.64059,-31.25265,-15.645976,18.838697
