recording_id,spectrogram_path,spectrogram_path.1,duration_sec,low_freq_hz,peak_freq_hz,high_freq_hz,peak_amplitude_db,snr_db,latitude,longitude,ibra_bioregion,habitat,date,time_local,season,temp_celcius,humidity,sex,age_class,timestamp,hour,month,spec_fullpath,label,label_idx,cnn_pred,cnn_conf,crnn_pred,crnn_conf,dummy,kmeans_cluster,hdbscan_cluster
42-audio-1229933196__chunk008,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk008__mel.png,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk008__mel.png,5,1030.3,1364.6,1631.3,78.0,21.4,-28.21251,128.55546,Murray-Darling Depression,Spinifex grassland,10/05/2024,9:24,Autumn,25.1,22.8,Male,Adult,2024-05-10 09:24:00,9,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk008__mel.png,Murray-Darling Depression,8,Finke,0.4440887,Channel Country,0.18024512,0,0,1
42-audio-1229933196__chunk009,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk009__mel.png,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk009__mel.png,5,1962.9,2413.3,2934.4,96.0,15.4,-19.90208,139.07918,Murray-Darling Depression,Spinifex grassland,10/05/2024,9:52,Autumn,20.9,28.5,Male,Adult,2024-05-10 09:52:00,9,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk009__mel.png,Murray-Darling Depression,8,Finke,0.30885285,Channel Country,0.16396074,0,0,1
42-audio-1229933196__chunk010,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk010__mel.png,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk010__mel.png,5,1341.3,1640.7,1924.3,68.0,10.9,-29.17229,122.31804,Murray-Darling Depression,Spinifex grassland,10/05/2024,11:20,Autumn,27.1,37.1,Male,Adult,2024-05-10 11:20:00,11,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk010__mel.png,Murray-Darling Depression,8,Channel Country,0.5068366,Central Ranges,0.16507994,0,0,1
42-audio-1229933196__chunk011,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk011__mel.png,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk011__mel.png,5,456.5,738.3,2134.2,65.5,15.0,-27.97003,124.12119,Murray-Darling Depression,Spinifex grassland,10/05/2024,8:20,Autumn,26.3,48.9,Male,Adult,2024-05-10 08:20:00,8,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk011__mel.png,Murray-Darling Depression,8,Channel Country,0.3549489,Channel Country,0.17372943,0,0,1
42-audio-1229933196__chunk012,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk012__mel.png,spectrograms/Lophochroa_leadbeateri/42-audio-1229933196__chunk012__mel.png,5,921.0,1207.6,1414.8,79.2,11.5,-31.42489,126.4292,Murray-Darling Depression,Spinifex grassland,10/05/2024,5:55,Autumn,20.5,49.7,Male,Adult,2024-05-10 05:55:00,5,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk012__mel.png,Murray-Darling Depression,8,Tanami,0.5390897,Channel Country,0.16023767,0,0,-1
XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,spectrograms/Lophochroa_leadbeateri/XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,5,1325.1,1599.6,1888.0,73.2,11.7,-26.89113,139.25173,Gawler,Acacia shrubland,14/03/2023,18:56,Summer,28.6,34.7,Male,Adult,2023-03-14 18:56:00,18,3,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Gawler,4,Gawler,0.6406586,Murray-Darling Depression,0.44500247,0,0,1
XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,spectrograms/Lophochroa_leadbeateri/XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,5,223.9,460.4,1563.2,47.4,8.0,-21.87641,129.00374,Gawler,Acacia shrubland,14/03/2023,8:00,Summer,23.3,67.2,Male,Adult,2023-03-14 08:00:00,8,3,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Gawler,4,Gawler,0.50144744,Murray-Darling Depression,0.45577636,0,0,-1
XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,spectrograms/Lophochroa_leadbeateri/XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,5,592.4,753.6,1739.8,52.3,11.9,-23.78977,130.87922,Gawler,Acacia shrubland,14/03/2023,6:10,Summer,15.9,73.6,Male,Adult,2023-03-14 06:10:00,6,3,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Gawler,4,Gawler,0.99004084,Murray-Darling Depression,0.56058323,0,0,-1
XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,spectrograms/Lophochroa_leadbeateri/XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,5,382.9,702.2,1022.0,50.9,14.1,-23.0505,136.09229,Channel Country,Riparian woodland,1/06/2023,7:57,Autumn,27.2,74.1,Male,Adult,2023-06-01 07:57:00,7,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Channel Country,2,Channel Country,0.7114818,Channel Country,0.30377823,0,0,1
XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,spectrograms/Lophochroa_leadbeateri/XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,5,728.1,1031.2,1418.5,79.5,13.5,-31.31235,124.76483,Channel Country,Riparian woodland,1/06/2023,5:53,Autumn,22.5,53.5,Male,Adult,2023-06-01 05:53:00,5,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Channel Country,2,Channel Country,0.7830943,Channel Country,0.3445503,0,0,-1
XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,spectrograms/Lophochroa_leadbeateri/XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,5,669.5,948.1,1408.3,75.0,20.0,-19.54309,138.35495,Channel Country,Riparian woodland,1/06/2023,16:04,Autumn,32.5,17.9,Male,Adult,2023-06-01 16:04:00,16,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Channel Country,2,Channel Country,0.8078124,Channel Country,0.29580486,0,0,1
XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,spectrograms/Lophochroa_leadbeateri/XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,5,513.4,774.0,1003.1,71.1,20.0,-24.4069,124.9756,Channel Country,Riparian woodland,1/06/2023,8:32,Autumn,24.1,74.2,Male,Adult,2023-06-01 08:32:00,8,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Channel Country,2,Channel Country,0.7382238,Channel Country,0.27704376,0,0,-1
XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,spectrograms/Lophochroa_leadbeateri/XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,5,1053.9,1450.7,1721.1,72.8,17.1,-18.1872,123.68854,Channel Country,Riparian woodland,1/06/2023,10:46,Autumn,26.0,32.7,Male,Adult,2023-06-01 10:46:00,10,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Channel Country,2,Channel Country,0.829843,Channel Country,0.26792687,0,2,-1
XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,spectrograms/Lophochroa_leadbeateri/XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,spectrograms/Lophochroa_leadbeateri/XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,5,1255.4,1514.6,1857.4,68.9,20.6,-21.18706,125.72264,Channel Country,Riparian woodland,1/06/2023,18:10,Autumn,38.4,77.4,Male,Adult,2023-06-01 18:10:00,18,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Channel Country,2,Channel Country,0.73107713,Great Victoria Desert,0.189238,0,0,-1
XC187880_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,spectrograms/Lophochroa_leadbeateri/XC187880_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/XC187880_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,5,1407.6,1655.8,1936.5,78.3,12.1,-29.49024,132.78889,Simpson Strzelecki Dunefields,Riparian woodland,9/11/2024,17:14,Spring,34.4,34.7,Female,Adult,2024-11-09 17:14:00,17,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC187880_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Simpson Strzelecki Dunefields,9,Gawler,0.881431,Great Victoria Desert,0.31203696,0,0,-1
XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,spectrograms/Lophochroa_leadbeateri/XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,5,715.9,966.4,1225.4,75.3,23.2,-19.37701,139.72223,Central Ranges,Eucalypt open woodland,1/08/2024,18:45,Winter,19.0,17.2,Female,Adult,2024-08-01 18:45:00,18,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Central Ranges,1,Tanami,0.22292104,Channel Country,0.24286406,0,0,1
XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,spectrograms/Lophochroa_leadbeateri/XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,5,919.2,1276.6,1754.9,65.4,20.3,-22.50839,131.41563,Central Ranges,Eucalypt open woodland,1/08/2024,7:38,Winter,28.3,82.1,Female,Adult,2024-08-01 07:38:00,7,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Central Ranges,1,Central Ranges,0.18188211,Channel Country,0.23192021,0,0,1
XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,spectrograms/Lophochroa_leadbeateri/XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,5,444.8,785.4,1072.7,62.9,15.3,-18.89539,124.96294,Central Ranges,Eucalypt open woodland,1/08/2024,5:37,Winter,18.6,84.4,Female,Adult,2024-08-01 05:37:00,5,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Central Ranges,1,Central Ranges,0.21677962,Channel Country,0.28168046,0,0,1
XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,spectrograms/Lophochroa_leadbeateri/XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,5,920.4,1178.3,1537.5,78.2,22.0,-28.27557,126.93442,Central Ranges,Eucalypt open woodland,1/08/2024,8:33,Winter,26.5,80.9,Female,Adult,2024-08-01 08:33:00,8,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Central Ranges,1,Channel Country,0.26830173,Channel Country,0.25405937,0,0,1
XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,spectrograms/Lophochroa_leadbeateri/XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,5,762.5,1098.0,1551.7,65.2,13.9,-18.49674,126.76276,Central Ranges,Eucalypt open woodland,1/08/2024,11:01,Winter,16.5,30.5,Female,Adult,2024-08-01 11:01:00,11,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Central Ranges,1,Central Ranges,0.39005598,Channel Country,0.29082888,0,0,1
XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,spectrograms/Lophochroa_leadbeateri/XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,spectrograms/Lophochroa_leadbeateri/XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,5,286.5,606.6,997.8,53.0,19.6,-22.39465,122.22145,Central Ranges,Eucalypt open woodland,1/08/2024,11:21,Winter,16.4,33.6,Female,Adult,2024-08-01 11:21:00,11,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Central Ranges,1,Central Ranges,0.68390936,Central Ranges,0.23783846,0,0,1
XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,spectrograms/Lophochroa_leadbeateri/XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,5,728.1,1031.2,1418.5,79.5,13.5,-31.31235,124.76483,Central Ranges,Eucalypt open woodland,1/08/2024,5:53,Winter,22.5,53.5,Female,Adult,2024-08-01 05:53:00,5,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Central Ranges,1,Simpson Strzelecki Dunefields,0.43748447,Channel Country,0.22822046,0,1,1
XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,spectrograms/Lophochroa_leadbeateri/XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,5,928.0,1232.1,1591.8,60.5,21.6,-19.45375,124.52448,Central Ranges,Eucalypt open woodland,1/08/2024,12:45,Winter,16.0,61.1,Female,Adult,2024-08-01 12:45:00,12,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Central Ranges,1,Simpson Strzelecki Dunefields,0.36123642,Channel Country,0.21822208,0,1,1
XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,spectrograms/Lophochroa_leadbeateri/XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,5,819.1,1099.1,1326.2,72.4,12.4,-28.62841,124.57439,Central Ranges,Eucalypt open woodland,1/08/2024,15:52,Winter,30.9,78.5,Female,Adult,2024-08-01 15:52:00,15,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Central Ranges,1,Simpson Strzelecki Dunefields,0.6072798,Channel Country,0.20830338,0,1,1
XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,spectrograms/Lophochroa_leadbeateri/XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,5,1552.1,2042.6,2719.2,93.2,15.2,-25.38102,139.1011,Central Ranges,Eucalypt open woodland,1/08/2024,9:47,Winter,27.4,61.5,Female,Adult,2024-08-01 09:47:00,9,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Central Ranges,1,Simpson Strzelecki Dunefields,0.59063363,Channel Country,0.21830635,0,1,1
XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,spectrograms/Lophochroa_leadbeateri/XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,5,233.1,397.6,1957.0,55.1,16.0,-22.46139,125.45458,Central Ranges,Eucalypt open woodland,1/08/2024,7:27,Winter,30.9,31.3,Female,Adult,2024-08-01 07:27:00,7,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Central Ranges,1,Simpson Strzelecki Dunefields,0.37513125,Channel Country,0.21069172,0,1,1
XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,spectrograms/Lophochroa_leadbeateri/XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,spectrograms/Lophochroa_leadbeateri/XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,5,223.9,460.4,1563.2,47.4,8.0,-21.87641,129.00374,Central Ranges,Eucalypt open woodland,1/08/2024,8:00,Winter,23.3,67.2,Female,Adult,2024-08-01 08:00:00,8,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Central Ranges,1,Great Victoria Desert,0.2577069,Channel Country,0.18115643,0,1,1
XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006,spectrograms/Lophochroa_leadbeateri/XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006__mel.png,spectrograms/Lophochroa_leadbeateri/XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006__mel.png,5,155.7,553.6,1356.9,45.4,17.9,-23.81506,124.28438,Central Ranges,Eucalypt open woodland,1/08/2024,17:33,Winter,26.3,51.1,Female,Adult,2024-08-01 17:33:00,17,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006__mel.png,Central Ranges,1,Central Ranges,0.3874795,Channel Country,0.22411695,0,1,1
XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007,spectrograms/Lophochroa_leadbeateri/XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007__mel.png,spectrograms/Lophochroa_leadbeateri/XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007__mel.png,5,621.5,955.0,1286.1,73.3,10.3,-27.42834,125.56058,Central Ranges,Eucalypt open woodland,1/08/2024,15:53,Winter,16.1,30.0,Female,Adult,2024-08-01 15:53:00,15,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007__mel.png,Central Ranges,1,Simpson Strzelecki Dunefields,0.60366535,Channel Country,0.20595768,0,1,1
XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008,spectrograms/Lophochroa_leadbeateri/XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008__mel.png,spectrograms/Lophochroa_leadbeateri/XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008__mel.png,5,919.2,1276.6,1754.9,65.4,20.3,-22.50839,131.41563,Central Ranges,Eucalypt open woodland,1/08/2024,7:38,Winter,28.3,82.1,Female,Adult,2024-08-01 07:38:00,7,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008__mel.png,Central Ranges,1,Simpson Strzelecki Dunefields,0.459288,Channel Country,0.22085704,0,1,1
XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009,spectrograms/Lophochroa_leadbeateri/XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009__mel.png,spectrograms/Lophochroa_leadbeateri/XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009__mel.png,5,1126.0,1503.5,1852.2,67.0,18.5,-23.86615,129.36452,Central Ranges,Eucalypt open woodland,1/08/2024,13:25,Winter,23.8,46.1,Female,Adult,2024-08-01 13:25:00,13,8,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009__mel.png,Central Ranges,1,Simpson Strzelecki Dunefields,0.5597303,Channel Country,0.22896099,0,0,1
